name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kuala Lumpur,2024-08-23T23:00:00,76.6,76.6,75,94.84,0,0,,0,0,8.1,2.2,151.7,1015,30.1,5.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T00:00:00,76.6,76.6,75,94.84,0,0,,0,0,6,5.1,201,1015,30.1,5.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T01:00:00,76.6,76.6,75,94.84,0,0,,0,0,6.9,2.2,234.1,1014.9,30.1,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T02:00:00,75.4,75.4,73.6,94.22,0.288,100,rain,0,0,7.8,1.4,145,1014.1,58.7,5.6,0,0,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T03:00:00,75.2,75.2,75,99.3,0,0,,0,0,14.5,1.5,10,1013,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T04:00:00,75.2,75.2,75,99.3,0,0,,0,0,14.1,1.2,340.6,1012,27.5,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T05:00:00,75.3,75.3,73.7,94.72,0,0,,0,0,13.6,4.5,330,1012.1,57.3,5.4,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T06:00:00,75.2,75.2,73.6,94.81,0,0,,0,0,10.3,2,0,1011,27.5,5.4,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T07:00:00,75.2,75.2,73.6,94.81,0,0,,0,0,8.9,0.4,10,1011,27.5,5.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T08:00:00,75.4,75.4,73.6,93.94,0.905,100,rain,0,0,9.4,0.4,7,1011.3,57.3,5.6,9.3,0,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T09:00:00,78.6,78.6,75.2,89.37,0,0,,0,0,10.1,5.4,170,1012,27.5,6.2,78.2,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T10:00:00,80.6,85.4,73.6,79.34,0,0,,0,0,10.7,3,150,1013,27.5,6.2,177.9,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T11:00:00,83.8,90.7,73.8,71.97,0,0,,0,0,11.4,2.1,135,1013.1,57.3,6.2,274.5,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T12:00:00,86,93.7,73.6,66.65,0,0,,0,0,12.3,2.4,246.9,1012,27.5,6.2,309.5,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T13:00:00,89.2,97.7,73.4,59.83,0,0,,0,0,13.2,5.5,300,1012,27.5,6.2,316.1,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T14:00:00,89.4,99.7,74.9,62.46,0,0,,0,0,14.5,9.5,277,1011.1,57.3,6.2,366,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T15:00:00,91,98.8,72.2,54.35,0,0,,0,0,18.8,5.5,262.3,1010,27.5,6.2,838.7,3,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T16:00:00,92.4,100.5,72.2,52.06,0,0,,0,0,18.6,7.4,260,1009,27.5,6.2,751.2,2.7,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T17:00:00,89.3,96.7,72.3,57.38,0,0,,0,0,16.8,7.2,285,1009,57.3,6.2,529.9,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T18:00:00,89,96.2,72.2,57.89,0,0,,0,0,14.8,6.4,290,1008.9,27.5,6.2,303.5,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T19:00:00,87.2,95.4,73.8,64.66,0,0,,0,0,10.7,6.4,300,1009,27.5,6.2,83.3,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T20:00:00,83.9,91,74,72.33,0,0,,0,0,9.4,5.4,286,1010.3,57.3,6.2,2.6,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T21:00:00,82.2,89.3,75.4,80.01,0,0,,0,0,8.3,2,0,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T22:00:00,82,88.9,75.4,80.56,0,0,,0,0,7.4,0,0,1012,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-24T23:00:00,80.6,86.4,75.7,84.89,0,0,,0,0,6,0,0,1013,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T00:00:00,80.7,86.4,75.3,83.68,0,0,,0,0,5.6,0,251.6,1013,30,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,48647099999
Kuala Lumpur,2024-08-25T01:00:00,78.4,78.4,75,89.36,0,0,,0,0,5.4,9.6,210,1013,30.1,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T02:00:00,76.8,76.8,73.6,89.9,0,0,,0,0,5.8,3.4,163,1013,58.7,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T03:00:00,76.8,76.8,73.4,89.3,0,0,,0,0,11,3,103,1011.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T04:00:00,76.8,76.8,73.4,89.3,0,0,,0,0,7.8,0,0,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T05:00:00,76.8,76.8,73,87.95,0,0,,0,0,7.6,0.3,13,1010.9,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T06:00:00,76.8,76.8,73.4,89.3,0,0,,0,0,5.8,0.5,8,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T07:00:00,76.6,76.6,73.4,89.92,0,0,,0,0,5.4,0.4,0,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T08:00:00,76.9,76.9,73.6,89.71,0.016,100,rain,0,0,6.3,2.2,329,1011.9,57.3,6.1,20.1,0.1,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T09:00:00,78.6,78.6,75,88.75,0,0,,0,0,6.5,2.2,295.5,1012,27.5,6.1,80.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T10:00:00,83.8,90.5,73.6,71.56,0,0,,0,0,8.1,4.4,320,1012.9,27.5,6.2,208.6,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T11:00:00,85.8,94.5,74.8,69.83,0,0,,0,0,9.4,3.2,319,1012.9,57.3,6.8,228,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T12:00:00,87.6,97.2,75,66.36,0,0,,0,0,15.4,3.4,293.2,1012,27.5,6.2,301.8,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T13:00:00,89.4,100,75.2,63.13,0,0,,0,0,16.6,4.5,295.8,1011,47.4,6.2,471.8,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T14:00:00,89.6,100.2,75.2,62.86,0,0,,0,0,17.4,8.4,310,1010.1,58.7,6.8,498,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T15:00:00,89.6,100.5,75.4,63.15,0,0,,0,0,13.9,6.7,330,1009,30.1,6.2,721.6,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T16:00:00,89.6,102.8,77.2,67.05,0,0,,0,0,15.9,6.7,330,1008,30.1,6.2,597.4,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T17:00:00,90.6,100.2,74.1,58.54,0,0,,0,0,13.6,9.6,298,1008.1,58.7,6.8,410.3,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T18:00:00,87.6,96,73.8,63.8,0,0,,0,0,13.4,6.5,310,1008.9,27.5,6.2,231.9,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T19:00:00,85.8,95.1,75.4,71.26,0,0,,0,0,10.5,6.4,280,1009,27.5,6.2,83.3,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T20:00:00,83.9,91,74.1,72.47,0,0,,0,0,8.3,4.5,288,1010.1,57.3,6.2,2.4,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T21:00:00,84,92.3,75.4,75.49,0,0,,0,0,8.7,6.5,300,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T22:00:00,82.2,89.3,75.4,80.01,0,0,,0,0,8.7,3.1,350,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-25T23:00:00,81.8,88.6,75.5,81.18,0,0,,0,0,8.3,3.2,311,1011.9,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T00:00:00,80.6,86.2,75.2,83.68,0,0,,0,0,7.4,2.2,280.1,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T01:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,7.6,3,304,1011,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T02:00:00,80.3,85.4,74.9,83.65,0,0,,0,0,8.1,4.5,339,1010.4,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T03:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,10.1,2,0,1009.9,30.1,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T04:00:00,80,80,75,84.82,0,0,,0,0,9.8,3.9,320,1009.1,30.1,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T05:00:00,78.3,78.3,74.8,89.09,0,0,,0,0,8.9,0.4,31,1009.5,58.7,5.8,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T06:00:00,78.2,78.2,75,89.98,0,0,,0,0,7.8,6.4,280,1010,30.1,5.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T07:00:00,78.2,78.2,75,89.98,0,0,,0,0,7.8,1,0,1010.9,30.1,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T08:00:00,77.8,77.8,75,91.15,0.021,100,rain,0,0,7.4,0.4,15,1011.3,58.7,6.1,31.1,0.1,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T09:00:00,78.4,78.4,75,89.36,0,0,,0,0,9.6,3,351,1012,30.1,6.1,164.9,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T10:00:00,80.2,85.3,75.2,84.83,0,0,,0,0,13.6,2,0,1012,30.1,6,381.9,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T11:00:00,81,87,75.3,82.91,0,0,,0,0,16.6,2,245,1012.9,57.3,6.4,578.7,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T12:00:00,82.6,91.3,77,83.22,0,0,,0,0,21.3,5.5,280,1012,27.5,6.1,756.9,2.7,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T13:00:00,82.8,90.4,75.4,78.4,0,0,,0,0,21.7,9.5,320,1011.9,30.1,5.7,714,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T14:00:00,82.4,89.7,75.5,79.71,0,0,,0,0,21.9,7.1,332,1011,58.7,5.8,498.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T15:00:00,80.8,86.7,75.4,83.69,0,0,,0,0,15.2,7.2,340,1009.9,30.1,5.9,368.3,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T16:00:00,83.8,90.8,74,72.57,0,0,,0,0,15.7,5.3,340,1008.9,30.1,5.6,522.5,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T17:00:00,85.1,92.8,74.1,69.8,0,0,,0,0,16.6,4.3,320,1009,58.7,6.6,407.2,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T18:00:00,84,91,73.8,71.58,0,0,,0,0,14.1,2.4,263.5,1008.9,27.5,6.2,255.6,0.9,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T19:00:00,82.4,88.5,73.8,75.35,0,0,,0,0,13.4,2.2,247.5,1009,27.5,6.2,96.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T20:00:00,81.8,88.4,75.1,80.04,0,0,,0,0,8.5,3,334,1010,57.3,6.1,3.5,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T21:00:00,80.6,86.3,75.4,84.26,0,0,,0,0,7.2,1.2,347.6,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T22:00:00,80.4,85.9,75.4,84.84,0,0,,0,0,7.4,1.1,326.8,1011,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-26T23:00:00,80,85.1,75.4,85.78,0,0,,0,0,7.6,2,9,1012.2,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T00:00:00,78.8,78.8,75.4,89.38,0,0,,0,0,8.3,3,0,1012.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T01:00:00,78.6,78.6,75.4,90,0,0,,0,0,6.9,2,0,1011.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T02:00:00,78.4,78.4,74,86.38,0,0,,0,0,6,2.4,13,1011.4,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T03:00:00,78.8,78.8,73.8,84.75,0,0,,0,0,8.1,3,0,1010.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T04:00:00,77.2,77.2,73.6,88.69,0,0,,0,0,6.5,0.3,0,1010,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T05:00:00,77.2,77.2,74,89.79,0,0,,0,0,6.9,2.2,310,1010.3,58.7,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T06:00:00,77,77,73.8,89.94,0,0,,0,0,6.5,2.2,152.7,1011,30.1,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T07:00:00,76.8,76.8,75.2,94.85,0,0,,0,0,6.7,2,0,1011,30.1,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T08:00:00,78.4,78.4,73.8,85.92,0.14,100,rain,0,0,7.2,4.2,122,1012,58.7,6.1,32.8,0.1,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T09:00:00,78.6,78.6,73.6,84.74,0,0,,0,0,7.8,4.2,122,1012.9,30.1,6.2,163.4,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T10:00:00,80.6,86.2,75.2,83.68,0,0,,0,0,9.8,3.4,171.5,1012.9,27.5,6.2,400.6,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T11:00:00,83.8,91.8,75.2,75.6,0,0,,0,0,10.7,2.2,70,1013,57.3,6.5,567.6,2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T12:00:00,86,95.4,75.4,70.79,0,0,,0,0,18.6,3.2,150,1012,30.1,6.2,718.6,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T13:00:00,88,96.6,73.8,62.96,0,0,,0,0,22.8,3.5,254.8,1010.9,30.1,6.2,663.7,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T14:00:00,89.5,97.7,73.1,58.75,0,0,,0,0,23.7,7.7,232,1010.2,58.7,6.5,768.7,2.8,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T15:00:00,89.6,98.4,73.6,59.46,0,0,,0,0,17.9,5.7,245,1009,30.1,6.2,852.2,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T16:00:00,89.6,98.2,73.4,59.04,0,0,,0,0,19,5.5,240,1008.9,30.1,6.2,656.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T17:00:00,89.4,97,72.4,57.48,0,0,,0,0,19.2,5.5,246,1008.9,57.3,6.8,428.2,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T18:00:00,87.6,96,73.8,63.8,0,0,,0,0,17.9,4.5,230,1008,27.5,6.2,277.3,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T19:00:00,87.2,95.4,73.8,64.66,0,0,,0,0,14.1,3.2,230,1009,27.5,6.2,99.7,0.4,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T20:00:00,78.3,78.3,75,89.65,0,0,,0,0,25.3,13.5,231,1011.2,63.1,3.2,3.1,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T21:00:00,75,75,73.4,94.81,0,0,,0,0,15.2,7.4,250,1012.9,50,3.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T22:00:00,75.2,75.2,73.4,94.15,0,0,,0,0,15.4,4.7,348,1013.9,50,4.9,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-27T23:00:00,75.1,75.1,72.1,90.49,0,0,,0,0,14.8,4.7,24,1014.8,58.7,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T00:00:00,75.2,75.2,71.8,89.23,0,0,,0,0,15.2,4.8,1,1014.9,30.1,6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T01:00:00,75.2,75.2,71.8,89.23,0,0,,0,0,12.5,3.5,345,1013.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T02:00:00,74.9,74.9,71.9,90.35,0,0,,0,0,15.4,3.4,324,1013.1,58.7,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T03:00:00,75.2,75.2,71.8,89.23,0,0,,0,0,11.4,3.2,326.2,1012,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T04:00:00,75.2,75.2,71.8,89.23,0,0,,0,0,14.1,1.2,324.8,1011,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T05:00:00,74,74,72,93.65,0,0,,0,0,16.8,1.4,131,1011.1,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T06:00:00,73.6,73.6,71.8,94.11,0,0,,0,0,16.8,0.3,0,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T07:00:00,75.2,75.2,71.6,88.6,0,0,,0,0,14.8,2.2,333.5,1011,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T08:00:00,75.3,75.3,71.9,89.14,0,0,,0,0,13,3.2,332,1012,57.3,6.1,35.5,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T09:00:00,78.8,78.8,71.8,79.2,0,0,,0,0,11.4,4.7,332,1012.9,27.5,6.2,211.2,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T10:00:00,82.4,88.3,73.4,74.3,0,0,,0,0,12.1,7.8,313,1013,27.5,6.2,338,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T11:00:00,85.5,91.3,71.6,63.25,0,0,,0,0,15.2,4.5,349,1012.3,57.3,6.8,581,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T12:00:00,87.8,93.1,70.2,56.12,0,0,,0,0,16.8,3.4,350,1011.9,27.5,6.2,704.7,2.5,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T13:00:00,89.4,95,70.2,53.37,0,0,,0,0,17.2,5.5,350,1010,27.5,6.2,818.9,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T14:00:00,90.8,97.8,71.5,53.22,0,0,,0,0,17.2,3.4,341,1009.2,57.3,6.8,894,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T15:00:00,92.8,100.8,72,51.02,0,0,,0,0,13.4,4.4,256,1008,30.1,6.2,840.1,3,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T16:00:00,92.8,101,72.2,51.39,0,0,,0,0,14.1,7.5,290,1008,30.1,6.2,594.2,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T17:00:00,90.7,100.1,73.8,57.93,0,0,,0,0,14.8,6.5,270,1008.1,57.3,6.8,430.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T18:00:00,89.4,98.2,73.6,59.85,0,0,,0,0,14.8,10.3,300,1008.9,27.5,6.2,217.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T19:00:00,86,92.4,72.2,63.62,0,0,,0,0,12.3,6.4,290,1009.9,27.5,6.2,84.6,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-28T20:00:00,84.3,91.3,73.7,70.68,0,0,,0,0,9.4,4.5,288,1010.4,57.3,6.2,2.9,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
